COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC1CCCC1,11.109576225280762,2.811349630355835,1,406,6,25,104,56,0.994039853898894,True,2,3,3,"Nc1ccc(Cl)c(Cl)c1, COc1cc2c(Cl)ncnc2cc1O, OC1CCCC1",,zinc;zinc;zinc,{'uspto': 405},"{'expansion_calls': 304, 'reactants_generations': 1235, 'iterations': 100}"
COc1cccc(-c2nc3cc(F)ccc3[nH]2)c1Cl,8.192888259887695,1.2695345878601074,1,170,6,25,81,65,0.9976287063411217,True,1,2,2,"COc1cccc(C=O)c1Cl, Nc1ccc(F)cc1N",,zinc;zinc,{'uspto': 169},"{'expansion_calls': 100, 'reactants_generations': 1146, 'iterations': 100}"
Nc1ccn(CCCNCC(c2ccccc2)c2ccccc2)c(=O)n1,10.868393182754517,1.492649793624878,1,413,6,47,111,65,0.9976287063411217,True,1,2,2,"OCCCNCC(c1ccccc1)c1ccccc1, Nc1cc[nH]c(=O)n1",,zinc;zinc,{'uspto': 412},"{'expansion_calls': 320, 'reactants_generations': 1398, 'iterations': 100}"
Cc1cccc(N2CCN(CCCNC(=O)c3c[nH]nc3C)CC2)c1,7.840147972106934,1.279123067855835,1,391,6,37,207,73,0.9976287063411217,True,1,2,2,"Cc1n[nH]cc1C(=O)O, Cc1cccc(N2CCN(CCCN)CC2)c1",,zinc;zinc,{'uspto': 390},"{'expansion_calls': 184, 'reactants_generations': 294, 'iterations': 100}"
CCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,13.282594919204712,4.140092372894287,3,568,6,32,187,30,0.994039853898894,True,2,3,3,"OB(O)c1ccc(O)cc1, CCCBr, Clc1cccc2c(Br)n[nH]c12",,zinc;zinc;zinc,{'uspto': 567},"{'expansion_calls': 385, 'reactants_generations': 1110, 'iterations': 100}"
O=C(Nc1cncc(Oc2cncc(F)c2)n1)c1ccccn1,6.865865707397461,1.2071623802185059,1,223,6,26,102,88,0.994039853898894,True,2,3,3,"Oc1cncc(F)c1, Nc1cncc(Cl)n1, O=C(O)c1ccccn1",,zinc;zinc;zinc,{'uspto': 222},"{'expansion_calls': 128, 'reactants_generations': 718, 'iterations': 100}"
O=C(O)C(Cc1ccc(O)cc1)=NO,11.081971645355225,1.4327354431152344,1,247,6,24,70,45,0.9976287063411217,True,1,1,1,COc1ccc(CC(=NO)C(=O)O)cc1,,zinc,{'uspto': 246},"{'expansion_calls': 181, 'reactants_generations': 1415, 'iterations': 100}"
COc1cccc(C#C/C(C)=C\CON=C2CN3CCC2C3)c1,30.85013198852539,0,0,354,6,13,84,0,0.7374999999999999,False,4,4,3,"COc1ccc(CCl)cc1, Oc1cccc(I)c1, COCc1ccccc1",C/C(C#C[Si](C)(C)C)=C/CON=C1CN2CCC1C2,zinc;zinc;Not in stock;zinc,{'uspto': 353},"{'expansion_calls': 307, 'reactants_generations': 6214, 'iterations': 100}"
Nc1ccn(CC2CCC(F)(F)CO2)n1,10.403456926345825,1.5933120250701904,1,239,6,24,103,74,0.9976287063411217,True,1,2,2,"OCC1CCC(F)(F)CO1, Nc1cc[nH]n1",,zinc;zinc,{'uspto': 238},"{'expansion_calls': 153, 'reactants_generations': 1615, 'iterations': 100}"
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)oc1Cl,15.259923696517944,1.3313190937042236,1,437,6,14,109,31,0.994039853898894,True,2,2,2,"Cn1ncc(Cl)c1-c1cc(C(=O)O)oc1Cl, N[C@@H](Cc1cccc(F)c1)CN1C(=O)c2ccccc2C1=O",,zinc;zinc,{'uspto': 436},"{'expansion_calls': 343, 'reactants_generations': 1861, 'iterations': 100}"
COc1cc(C(N)=O)cc(-c2nc(N3CCOCC3)c3cc(OC)c(OCC4CCOCC4)cc3n2)c1,13.16058611869812,10.195486307144165,53,541,6,26,114,3,0.975,True,4,4,4,"COc1cc(B2OC(C)(C)C(C)(C)O2)cc(C(N)=O)c1, Cc1ccc(S(=O)(=O)OCC2CCOCC2)cc1, C1COCCN1, COc1cc2c(Cl)nc(Cl)nc2cc1OCc1ccccc1",,zinc;zinc;zinc;zinc,{'uspto': 540},"{'expansion_calls': 427, 'reactants_generations': 665, 'iterations': 100}"
NC(=O)c1ccc(-c2c[nH]c3nccc(Cl)c23)cc1,15.272738933563232,5.107154130935669,10,441,6,23,123,23,0.9976287063411217,True,1,2,2,"NC(=O)c1ccc(B(O)O)cc1, Clc1ccnc2[nH]cc(Br)c12",,zinc;zinc,{'uspto': 440},"{'expansion_calls': 344, 'reactants_generations': 2217, 'iterations': 100}"
CN1CCN(c2nc3sc4c(NCCN5CCOCC5)ncnc4c3c3c2COC(C)(C)C3)CC1,13.885618209838867,0,0,579,6,39,135,0,0.7976268127677725,False,6,6,5,"ClCCN1CCOCC1, O=CO, NC=O, N#CCCl, CCOC(=O)N1CCNCC1",CC1(C)Cc2c(C#N)c(S)nc(Cl)c2CO1,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 578},"{'expansion_calls': 444, 'reactants_generations': 834, 'iterations': 100}"
Ic1ccc(Nc2nc(NCCN3CCOCC3)nc(N3CCCC3)n2)cc1,8.725289583206177,1.2678608894348145,1,349,6,36,131,78,0.9976287063411217,True,1,2,2,"Clc1nc(NCCN2CCOCC2)nc(Nc2ccc(I)cc2)n1, C1CCNC1",,zinc;zinc,{'uspto': 348},"{'expansion_calls': 231, 'reactants_generations': 999, 'iterations': 100}"
Cc1ncsc1CCC(=O)N=C(Cc1ccc(O)cc1)C(=O)O,17.180274486541748,0,0,533,6,23,109,0,0.646780404401833,False,5,3,2,"BrCc1ccccc1, CC(C)(C)[Si](C)(C)Cl",COc1ccc(CC(=NC(=O)CCc2scnc2C)C(=O)O)cc1,zinc;Not in stock;zinc,{'uspto': 532},"{'expansion_calls': 424, 'reactants_generations': 1242, 'iterations': 100}"
CN(C)CCNC(=O)c1cccc2c1Sc1ccccc1S2,28.206637382507324,0,0,848,6,17,389,0,0.7659601461011059,False,6,5,4,"O=S(Cl)Cl, NCCO, CNC=O, COCc1ccccc1",O=C(Cl)c1cccc2c1Sc1ccccc1S2,zinc;zinc;zinc;Not in stock;zinc,{'uspto': 847},"{'expansion_calls': 461, 'reactants_generations': 5454, 'iterations': 100}"
